timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403636671163555584, -7.852830933201190078e+00, 7.773807648006671123e+00, -1.257724930801231711e+00, -6.068885152958795048e-01, -5.002070232432724861e-01, -3.774556949510609605e-01, 4.888828717076096897e-01, 1.105062294627045416e+00, -1.174376584448647121e+00, 3.968238679968302818e-01, -2.963668607806192994e-03, 2.150744738145187948e-02, 7.833528172875982298e-02, -4.712738069911281968e-02, 1.561436203825891655e-01, 5.923962064575952896e-02, 
1403636671213555456, -7.796623761334236846e+00, 7.713229399610101567e+00, -1.235702904723911200e+00, -5.979757606325422081e-01, -5.138714098198079450e-01, -3.727842505438108134e-01, 4.892781074319850765e-01, 1.221339871560164880e+00, -1.205080443061198769e+00, 4.372581242412483804e-01, -3.021180888049613492e-03, 2.152205094963029197e-02, 7.830713495028697457e-02, -4.177934080397284478e-02, 1.471929245634371886e-01, 6.366798731867241712e-02, 
1403636671263555584, -7.733565799960053333e+00, 7.650466409152946845e+00, -1.214399471450194889e+00, -5.900636654885794696e-01, -5.276768159773107536e-01, -3.694561640654692725e-01, 4.867075008506220879e-01, 1.316843593888597619e+00, -1.276628490433526997e+00, 4.175003186246517006e-01, -3.006714279351693428e-03, 2.153512802784355792e-02, 7.825185075656179712e-02, -3.808159622762952168e-02, 1.472830032141839995e-01, 6.544939292761198235e-02, 
1403636671313555456, -7.670325245229560274e+00, 7.586514106654206557e+00, -1.194792947540836314e+00, -5.825411004217173616e-01, -5.436997147240349992e-01, -3.687497790344762549e-01, 4.786022220910415848e-01, 1.388071751770148188e+00, -1.299281827524092492e+00, 4.216377699597187445e-01, -2.967281313783105834e-03, 2.149398301968718714e-02, 7.829467390422058248e-02, -3.715036952111146901e-02, 1.484985319091295941e-01, 6.564664225449055868e-02, 
1403636671363555584, -7.603351570534750081e+00, 7.522818408542581992e+00, -1.173916748915324826e+00, -5.740870786260695580e-01, -5.614974068071320046e-01, -3.707345377508720619e-01, 4.665839590278455518e-01, 1.440299350199367945e+00, -1.313360582164200485e+00, 4.249288924377569998e-01, -2.901083579032394562e-03, 2.148404196620002510e-02, 7.832200665657944316e-02, -3.668714160158164511e-02, 1.476776271434566135e-01, 5.975260126718923842e-02, 
1403636671413555456, -7.534647834896917473e+00, 7.455718245490971618e+00, -1.155263591517494914e+00, -5.645410565096785627e-01, -5.793572184340901599e-01, -3.732605656943466799e-01, 4.542192852145163218e-01, 1.455562356886361153e+00, -1.316572546699637858e+00, 4.019385084761238347e-01, -2.853541269151706368e-03, 2.140941324348106037e-02, 7.833349479902583512e-02, -3.890225223447810188e-02, 1.479366960186889457e-01, 5.719224703484469124e-02, 
1403636671463555584, -7.460592764509148545e+00, 7.389473702003177102e+00, -1.134291915430229336e+00, -5.564419569206336957e-01, -5.957413170457227514e-01, -3.719491952367308119e-01, 4.439802111645423377e-01, 1.464368770945877696e+00, -1.319661046934910598e+00, 3.750337985082265457e-01, -2.827662400845967847e-03, 2.144079060531863326e-02, 7.833615496192422589e-02, -3.829325319935415750e-02, 1.509114625756932948e-01, 6.280550270981391514e-02, 
1403636671513555456, -7.386840927047447991e+00, 7.322666854908643330e+00, -1.117213999075362674e+00, -5.501641840786027915e-01, -6.095629238304064446e-01, -3.681405738958108964e-01, 4.361478307868953408e-01, 1.464781141155864219e+00, -1.305270467952192703e+00, 3.536371629855596943e-01, -2.835393139462374229e-03, 2.142604915000360238e-02, 7.833997249388632844e-02, -3.833390709855456768e-02, 1.514822328092492731e-01, 6.280036308631700703e-02, 
1403636671563555584, -7.311458952911268128e+00, 7.253513906907988584e+00, -1.099722596302128874e+00, -5.459700527780626533e-01, -6.206856564011313804e-01, -3.621872299856511712e-01, 4.306813530241788146e-01, 1.454492277375355913e+00, -1.289686296733615345e+00, 3.051088504921465883e-01, -2.879138209051309953e-03, 2.141706934754207189e-02, 7.833365649210397019e-02, -3.849940192575607850e-02, 1.510966051869359339e-01, 6.193073152718147484e-02, 
1403636671613555456, -7.236230079310799645e+00, 7.189418496953662086e+00, -1.083922191049863315e+00, -5.432500122882908400e-01, -6.303517854618388983e-01, -3.560827218230382396e-01, 4.251366203150941381e-01, 1.459109982428787200e+00, -1.261912373273904819e+00, 2.709139578731719622e-01, -2.899560800570317749e-03, 2.142219145886056775e-02, 7.832343723492715681e-02, -3.857896559522400876e-02, 1.480382128529905417e-01, 6.103854343410380218e-02, 
1403636671663555584, -7.162409729202848574e+00, 7.129179047493903632e+00, -1.070017366602336928e+00, -5.418933440586343186e-01, -6.378978087895783577e-01, -3.501014386150327340e-01, 4.205555514864708355e-01, 1.439155545346313403e+00, -1.212925602027908223e+00, 2.558715844836519926e-01, -2.941501043060678298e-03, 2.144921284104473608e-02, 7.833442806864204799e-02, -4.259028509060914375e-02, 1.499978567414342878e-01, 5.692547352196217908e-02, 
1403636671713555456, -7.090143185268559911e+00, 7.068828054662533056e+00, -1.057821577224031584e+00, -5.409067235855545830e-01, -6.437398785653637434e-01, -3.450593868433997069e-01, 4.170766172729519772e-01, 1.416354523740684490e+00, -1.170742178551624546e+00, 2.324103930911254889e-01, -2.946893568679333567e-03, 2.146083380392463727e-02, 7.835711361486166759e-02, -4.108477094489648707e-02, 1.549800305179934168e-01, 5.563366013044052094e-02, 
1403636671763555584, -7.019199934332222668e+00, 7.015052873094562713e+00, -1.046093764103570134e+00, -5.405929313931471247e-01, -6.480136520663103417e-01, -3.411285506628025654e-01, 4.140880355505850985e-01, 1.404288971086439686e+00, -1.117920753362975583e+00, 1.984977508636127097e-01, -2.960455245447777411e-03, 2.147049166141323448e-02, 7.833150801269107844e-02, -4.340215320472603361e-02, 1.531708415304093573e-01, 5.435180945498130356e-02, 
1403636671813555456, -6.947915235565399250e+00, 6.962067747323173350e+00, -1.034909665532511402e+00, -5.399372015082314347e-01, -6.526647854183015296e-01, -3.385934024913667129e-01, 4.096962339241861373e-01, 1.382072912287339639e+00, -1.065381864221128572e+00, 1.889867376811849575e-01, -2.967624652782960368e-03, 2.148319078938135812e-02, 7.834744181150524178e-02, -3.953147287094426615e-02, 1.524424344687655419e-01, 6.138205670539780695e-02, 
1403636671863555584, -6.879513160044076869e+00, 6.911615776054030214e+00, -1.024923785957233102e+00, -5.408261549147563851e-01, -6.558711030612639492e-01, -3.354913818568115991e-01, 4.059380482649144195e-01, 1.357073222288859959e+00, -9.944052579361284394e-01, 1.867275104081573267e-01, -2.950303869192209133e-03, 2.147745461049497054e-02, 7.833494716997452256e-02, -3.960426253590457885e-02, 1.502745744326719757e-01, 6.096473236161457920e-02, 
1403636671913555456, -6.809616607253876630e+00, 6.864836940513574071e+00, -1.012299152093851573e+00, -5.427304739593415972e-01, -6.593309944435254977e-01, -3.319843189757070157e-01, 4.006403428964888658e-01, 1.329779073471850426e+00, -9.085014715572041766e-01, 2.412317747245670274e-01, -2.961819225631457612e-03, 2.149862177432577612e-02, 7.835224555383017708e-02, -3.806128443268078088e-02, 1.561178159389495224e-01, 6.359948775253068676e-02, 
1403636671963555584, -6.744096971684374608e+00, 6.821604745641516310e+00, -9.982845005743572475e-01, -5.440349200273181252e-01, -6.630524884560035082e-01, -3.302235878705727656e-01, 3.941316852995420672e-01, 1.293081276765561727e+00, -8.323389828917483468e-01, 2.784758408359626070e-01, -2.973517562438716001e-03, 2.148424594388264122e-02, 7.834518293676340228e-02, -3.880261100073963826e-02, 1.547901943753588749e-01, 6.180369371692579633e-02, 
1403636672013555456, -6.679679570375962605e+00, 6.780093304821548372e+00, -9.851218196132557336e-01, -5.449075018073783472e-01, -6.670251685926205099e-01, -3.291231558691108949e-01, 3.870803368924661259e-01, 1.258403570743339417e+00, -7.454004677035598325e-01, 3.256219676964415832e-01, -2.996623024160239689e-03, 2.147059676925319044e-02, 7.836242536247670087e-02, -4.010553601653710915e-02, 1.558496343570316411e-01, 6.347919415556414757e-02, 
1403636672063555584, -6.620867979564565076e+00, 6.744650237340497512e+00, -9.673627437723772982e-01, -5.432564606498613280e-01, -6.700902193063545953e-01, -3.325834873477762077e-01, 3.811033191875125570e-01, 1.205708901006617539e+00, -6.551819786767429932e-01, 3.603039359332911307e-01, -3.000591350939663116e-03, 2.147090490708556537e-02, 7.837053020972069295e-02, -4.280313878814479001e-02, 1.546458436263956626e-01, 5.448605709298495747e-02, 
1403636672113555456, -6.560313207911629974e+00, 6.714137293354053959e+00, -9.481534876624568842e-01, -5.394997479705566645e-01, -6.727466387361784594e-01, -3.387986560338388520e-01, 3.762545051936843077e-01, 1.160028423825156807e+00, -5.753848553619113071e-01, 4.056784320255726328e-01, -2.998853621051094775e-03, 2.147146341481237508e-02, 7.834393410883098985e-02, -4.227802523052272970e-02, 1.505644400943393912e-01, 5.574596841600704122e-02, 
1403636672163555584, -6.502969222770151880e+00, 6.689958702555520276e+00, -9.232005363383721797e-01, -5.364573840548769734e-01, -6.740222784133251821e-01, -3.444241534194263932e-01, 3.732016155335071139e-01, 1.091397787383474371e+00, -4.911913856429541148e-01, 4.440003574072567405e-01, -3.028759718584501156e-03, 2.149356850605147959e-02, 7.835326011973454963e-02, -4.401841239753551821e-02, 1.442083213605707404e-01, 5.414452760270926923e-02, 
1403636672213555456, -6.448551911196245712e+00, 6.669870158137330307e+00, -8.976524437324083783e-01, -5.344343603278141064e-01, -6.748732061190644282e-01, -3.486848024602878793e-01, 3.706008347222183308e-01, 1.025287249855649563e+00, -4.019375621842140589e-01, 4.574013303090465610e-01, -3.016650369580879849e-03, 2.148054183795428465e-02, 7.836115912743156497e-02, -4.388541220471132293e-02, 1.441381341309712627e-01, 6.025439899352549172e-02, 
1403636672263555584, -6.399090413542273481e+00, 6.650980117211534370e+00, -8.735105327932514152e-01, -5.334349837127831950e-01, -6.746396956936329126e-01, -3.519188006763843690e-01, 3.694070341455892859e-01, 9.596748923508090501e-01, -3.325006048524807856e-01, 4.358994889652622606e-01, -3.016876766199431958e-03, 2.150370047653231767e-02, 7.839368345251766790e-02, -4.455682667831368376e-02, 1.478772402303640265e-01, 6.091928895015555345e-02, 
1403636672313555456, -6.351326205056549767e+00, 6.637719781750481829e+00, -8.538691391634608552e-01, -5.310076440830273636e-01, -6.744889843653832928e-01, -3.565466965224585727e-01, 3.687410271370256676e-01, 8.912716671228109178e-01, -2.656742137774129597e-01, 4.156408301001693339e-01, -3.048078467109971001e-03, 2.149687189802097428e-02, 7.836729379336195012e-02, -4.357455582929691679e-02, 1.549372111951444198e-01, 5.713062950898166459e-02, 
1403636672363555584, -6.307089892424514233e+00, 6.626798376147901237e+00, -8.335946355473774494e-01, -5.264659529703553664e-01, -6.742371230527400838e-01, -3.638724704570092672e-01, 3.685576311841781139e-01, 8.248934218003244334e-01, -2.058346174768388992e-01, 3.702730626178155071e-01, -3.058068698979875006e-03, 2.149738941998322050e-02, 7.834356316883293869e-02, -4.266998903194468840e-02, 1.562639289436391909e-01, 5.661750442926524740e-02, 
1403636672413555456, -6.269466733140855119e+00, 6.621456819456316367e+00, -8.096950248344928491e-01, -5.211030053628822323e-01, -6.738057121845818509e-01, -3.718936500078348084e-01, 3.689615604816450789e-01, 7.545819198083801860e-01, -1.532759405314625678e-01, 3.157490195178596082e-01, -3.034902697753269138e-03, 2.156848805411544848e-02, 7.830552066582785464e-02, -4.424015851656952492e-02, 1.550846653768590822e-01, 6.338122029461913665e-02, 
1403636672463555584, -6.233273444463749868e+00, 6.614659079141969933e+00, -7.956886390649857699e-01, -5.148338673390050468e-01, -6.707374291804300004e-01, -3.810454504557317934e-01, 3.739809551623985984e-01, 6.701476923189084722e-01, -1.147500457098250271e-01, 2.645471166899696080e-01, -3.041296498595914746e-03, 2.155382594747867406e-02, 7.834257527887765471e-02, -4.796378743040490694e-02, 1.605168022676587980e-01, 6.244729089309300485e-02, 
1403636672513555456, -6.203139197884036449e+00, 6.608200338726441636e+00, -7.842001186275432412e-01, -5.123076146980860557e-01, -6.630193328389712981e-01, -3.862041795063098637e-01, 3.857364436191900725e-01, 5.951271138195739496e-01, -9.661502050621248450e-02, 1.849544748354537693e-01, -3.006171077695824357e-03, 2.159145215607518806e-02, 7.835886946727339819e-02, -4.612270451506233354e-02, 1.577882619186800339e-01, 6.336035130611766819e-02, 
1403636672563555584, -6.178412453139245031e+00, 6.603307904268884698e+00, -7.757479153487352175e-01, -5.100601647325454513e-01, -6.542973344914636558e-01, -3.903573640364396136e-01, 3.991926286555114167e-01, 5.307302075625283111e-01, -6.752479627817162267e-02, 8.462102723907537205e-02, -2.976649270801786425e-03, 2.158176163418610433e-02, 7.835316673008706212e-02, -4.769005687825533801e-02, 1.535901780526242599e-01, 5.693978385974460960e-02, 
1403636672613555456, -6.154223371549687904e+00, 6.599527807569836924e+00, -7.714246387878029854e-01, -5.101698950475185290e-01, -6.458689619666472259e-01, -3.908439291404641192e-01, 4.120934180612128017e-01, 4.855948229635085323e-01, -5.927448422167063552e-02, -1.139662941723883563e-02, -2.941028213649822271e-03, 2.154942705100789183e-02, 7.839097927868142468e-02, -4.872446211279403416e-02, 1.519400461846203698e-01, 6.189844924428139494e-02, 
1403636672663555584, -6.126820383833957884e+00, 6.598930990516810979e+00, -7.733266196016230776e-01, -5.109517215327669115e-01, -6.386689442997893762e-01, -3.902834598132777222e-01, 4.227400369563689697e-01, 4.510520939245702410e-01, -6.402066127007673135e-02, -1.053851520278824977e-01, -2.968558665810208663e-03, 2.155458939831502232e-02, 7.834847486565109376e-02, -4.971562495015331706e-02, 1.541891736344587482e-01, 6.618017482443037947e-02, 
1403636672713555456, -6.104345231233879510e+00, 6.596294015697107049e+00, -7.771131340211057115e-01, -5.140168602617289917e-01, -6.349775546335922893e-01, -3.864877500398227750e-01, 4.280390070395138635e-01, 4.347107033395720688e-01, -6.873662939081456869e-02, -2.142792001759529219e-01, -2.984867830677337668e-03, 2.157319372751225275e-02, 7.834570019374276217e-02, -5.309975634827086149e-02, 1.468460472315379350e-01, 6.726701344245249181e-02, 
1403636672763555584, -6.083305596649071667e+00, 6.589996646034260053e+00, -7.900637458221265730e-01, -5.184384487694062571e-01, -6.346211417974559899e-01, -3.802014522253442386e-01, 4.288641241080961564e-01, 3.992383763772628935e-01, -8.094102055883907465e-02, -2.935332100739729277e-01, -2.990963223584331733e-03, 2.158918335846821135e-02, 7.832996140042665367e-02, -5.053580945051558415e-02, 1.504333535238972508e-01, 6.399348521558198555e-02, 
1403636672813555456, -6.062454323036768677e+00, 6.585228858859716539e+00, -8.058043862122474810e-01, -5.216949763038891685e-01, -6.363838341255609876e-01, -3.732062122218726685e-01, 4.284473019193114074e-01, 3.741350546126078203e-01, -8.307166407461978597e-02, -2.920943867389863002e-01, -2.996293907492485371e-03, 2.158087043834851920e-02, 7.831181315740244619e-02, -4.874083583780992185e-02, 1.516390559901138746e-01, 6.338998191091563261e-02, 
1403636672863555584, -6.043324903728578334e+00, 6.582278816197579374e+00, -8.190464860352384413e-01, -5.207177543666393627e-01, -6.395756084011190445e-01, -3.693570916095937906e-01, 4.282188696255743721e-01, 3.449606324691729120e-01, -7.411371216499237913e-02, -2.610843964794641314e-01, -3.022674708235146678e-03, 2.157513509823280606e-02, 7.833282498209719058e-02, -4.861808903388949860e-02, 1.491089593205562058e-01, 6.408688519427049868e-02, 
1403636672913555456, -6.027575867982879032e+00, 6.579339298594939933e+00, -8.272534395937337637e-01, -5.177432258155230116e-01, -6.431882862364476372e-01, -3.656613960305857280e-01, 4.295841291567010778e-01, 3.212936033342388975e-01, -5.975841864607799730e-02, -2.088018124886981963e-01, -3.017180000067295944e-03, 2.159533145531458004e-02, 7.831962904198680464e-02, -5.147525652552476655e-02, 1.429506711379057993e-01, 6.838539201706850257e-02, 
1403636672963555584, -6.010772161193678187e+00, 6.577869088028264422e+00, -8.373097074753033109e-01, -5.129350522491864517e-01, -6.478270709910252112e-01, -3.625239959880428575e-01, 4.310383632557258093e-01, 2.918789595540389192e-01, -6.170575287473066550e-02, -1.832456661504770767e-01, -3.033039621994075997e-03, 2.157761830701295652e-02, 7.830963223506247350e-02, -5.100020430428970492e-02, 1.433171946409865782e-01, 6.866216191785320944e-02, 
1403636673013555456, -5.997032973204855288e+00, 6.576805868620647644e+00, -8.437048432069449433e-01, -5.071513248326731116e-01, -6.531469091586342701e-01, -3.590086401259318105e-01, 4.327926121041306140e-01, 2.580673704790095169e-01, -2.948458202914722853e-02, -1.335628658496788024e-01, -3.054989821314739017e-03, 2.160598641379170293e-02, 7.829787432781321055e-02, -5.274840382575049502e-02, 1.419057475086474285e-01, 6.714803247034284439e-02, 
1403636673063555584, -5.984494248187492538e+00, 6.574737347617534589e+00, -8.493176626884156866e-01, -5.009084999381203662e-01, -6.590359408934233221e-01, -3.559867284137658294e-01, 4.336308943026616625e-01, 2.297735021899755536e-01, -2.697852267544594007e-02, -1.070433721215778705e-01, -3.078991376694608772e-03, 2.161769513463853570e-02, 7.827193219571626503e-02, -5.137381395574855403e-02, 1.430100672821356111e-01, 6.646508964170508293e-02, 
1403636673113555456, -5.972237732638894236e+00, 6.571800580160907401e+00, -8.557381796167419230e-01, -4.955729136033841797e-01, -6.647445599920498438e-01, -3.517564974317541338e-01, 4.344991643008916937e-01, 1.889833546946188270e-01, 6.931920979839208304e-03, -7.032136542392100620e-02, -3.073363907018449026e-03, 2.162835121057595650e-02, 7.828733055681126596e-02, -5.063272731306923263e-02, 1.448768558941917750e-01, 6.445846942659140544e-02, 
1403636673163555584, -5.963233372243999852e+00, 6.571031541003353738e+00, -8.592515686283929144e-01, -4.927179764925766481e-01, -6.712067136236558040e-01, -3.456464380909800016e-01, 4.327113160787582347e-01, 1.748727366753677626e-01, -1.464866654022658728e-03, -2.425734412881214511e-02, -3.064863855542002830e-03, 2.160482303852267680e-02, 7.831793163339020869e-02, -4.751230476973085370e-02, 1.441498610341482023e-01, 6.688904174575907580e-02, 
1403636673213555456, -5.956476707862305098e+00, 6.569503407866245759e+00, -8.611451554940551256e-01, -4.913241933415194440e-01, -6.781222176045949013e-01, -3.389110404943020960e-01, 4.288240917432244448e-01, 1.349617304424274022e-01, 1.202137994279960966e-02, 9.978784388199685162e-03, -3.015647539587167254e-03, 2.161351492264469709e-02, 7.832229988591363212e-02, -4.428489034778913119e-02, 1.433644665479896219e-01, 6.533765675109230731e-02, 
1403636673263555584, -5.950946034719624578e+00, 6.569080503791028036e+00, -8.619753398758338570e-01, -4.894711034669838590e-01, -6.850754357048791654e-01, -3.332531594651549356e-01, 4.243018005748682153e-01, 1.090229505991340553e-01, 4.237022444226891393e-02, 4.360677813865318497e-02, -2.992814991171180179e-03, 2.159322493242743501e-02, 7.834640105676919652e-02, -4.386169389059871304e-02, 1.446346724679490880e-01, 6.418894833660832022e-02, 
1403636673313555456, -5.948103674065433388e+00, 6.572084861742068185e+00, -8.588193464074648231e-01, -4.890881442638136956e-01, -6.901078112533005626e-01, -3.276327564684190508e-01, 4.209522216079439327e-01, 6.341135908433064017e-02, 7.242857898021616558e-02, 7.710230750628419005e-02, -2.972355978203835517e-03, 2.161261889321310775e-02, 7.835515562843672899e-02, -4.433564917831434721e-02, 1.446634109285963865e-01, 6.242443180187449286e-02, 
1403636673363555584, -5.943951675279184776e+00, 6.576794402941523288e+00, -8.547025984484168948e-01, -4.878956790670028187e-01, -6.940704607130026016e-01, -3.237392446258341994e-01, 4.188280117213781795e-01, 2.908672944650319420e-02, 1.240823298073744779e-01, 1.029222707472064041e-01, -2.994312410081793885e-03, 2.160464762375351525e-02, 7.834997063744225665e-02, -4.475623742683270539e-02, 1.423317022155097256e-01, 6.467644436301596411e-02, 
1403636673413555456, -5.943451543092893807e+00, 6.584572367630304512e+00, -8.527025847216345156e-01, -4.859791235018751654e-01, -6.960000887906515610e-01, -3.220152394734149826e-01, 4.191829594230107592e-01, -1.140167727948384821e-02, 1.657381810745152950e-01, 8.741750971471085041e-02, -2.984741944190707347e-03, 2.160846975761177013e-02, 7.834218367341164169e-02, -4.371043429400118391e-02, 1.390236335076487917e-01, 6.197104921662899280e-02, 
1403636673463555584, -5.943663294070645975e+00, 6.595026773952843868e+00, -8.508796235495458271e-01, -4.842780013633485314e-01, -6.967744644361132389e-01, -3.207431065619188448e-01, 4.208372876757689451e-01, -4.323795751870176257e-02, 2.079204091203601390e-01, 5.739655405720511111e-02, -3.000095551378628451e-03, 2.163328285852765195e-02, 7.832767485467158342e-02, -3.975041651184176017e-02, 1.404676196164022783e-01, 6.003766357814812465e-02, 
1403636673513555456, -5.946227635426549973e+00, 6.606410329538542570e+00, -8.502106999239680274e-01, -4.822775662724285706e-01, -6.972405189581648566e-01, -3.208329573906161802e-01, 4.222916305650434854e-01, -8.764632027435936834e-02, 2.364483037413513122e-01, 3.491703852511578166e-02, -2.979493132779642475e-03, 2.164224748763999076e-02, 7.836087021628942995e-02, -4.094014688142003089e-02, 1.453876686611131341e-01, 6.190276552130444254e-02, 
1403636673563555584, -5.951057769317279700e+00, 6.618964420250526892e+00, -8.502401303464887095e-01, -4.797429169835802920e-01, -6.966700743510519933e-01, -3.217299079740604251e-01, 4.254261480242934046e-01, -1.218603417665802408e-01, 2.712964082591072246e-01, 2.474457253552408628e-02, -2.984506014421924643e-03, 2.161479094008959476e-02, 7.839847290666204782e-02, -4.199255908202277621e-02, 1.454595410349459605e-01, 6.504019773770501611e-02, 
1403636673613555456, -5.958519915059248717e+00, 6.632634095794314177e+00, -8.497693574423157425e-01, -4.759977802065002983e-01, -6.944714865430854367e-01, -3.252353649148090331e-01, 4.305315610101683177e-01, -1.607014643600669368e-01, 2.971675829694279680e-01, 9.170685479062122905e-03, -2.979592446742245718e-03, 2.160807130093503337e-02, 7.842801775549737564e-02, -4.175473866057610728e-02, 1.484068419223388002e-01, 6.452773014917469185e-02, 
1403636673663555584, -5.966147105215406476e+00, 6.648800439476166169e+00, -8.516970370793299772e-01, -4.723433510091853971e-01, -6.918718986682249605e-01, -3.286517352610927589e-01, 4.361113063204294926e-01, -1.978245688514267964e-01, 3.261255235622009252e-01, -1.792895547336372658e-02, -3.000982841588424078e-03, 2.160092270119405924e-02, 7.845507304293307393e-02, -4.117256594289442351e-02, 1.453482092312647356e-01, 6.014333997984729757e-02, 
1403636673713555456, -5.976822262392273544e+00, 6.664976824509729170e+00, -8.540615220366426508e-01, -4.690862084320810421e-01, -6.888499080353257531e-01, -3.317730742757249440e-01, 4.420074212546343251e-01, -2.299916823657920106e-01, 3.414646004836283666e-01, -2.202753794532601173e-02, -3.005889439606607930e-03, 2.158126083155176289e-02, 7.845489296857709183e-02, -4.154484700745872394e-02, 1.443125346518733809e-01, 5.887007353209478683e-02, 
1403636673763555584, -5.990926345001832409e+00, 6.681301238697855638e+00, -8.547005009741501791e-01, -4.650543620624813523e-01, -6.856081701142765494e-01, -3.365037594395517973e-01, 4.476953174674265790e-01, -2.532405884724298062e-01, 3.225987826620694832e-01, -1.957756039801841069e-02, -2.994949698108664415e-03, 2.160839746208635670e-02, 7.842964837009132328e-02, -4.222706105853896164e-02, 1.430406893735319263e-01, 5.548782485946198578e-02, 
1403636673813555456, -6.005264896370112737e+00, 6.695233086034185099e+00, -8.581907188751913829e-01, -4.627634545019828627e-01, -6.826306628179930058e-01, -3.385261184569196002e-01, 4.530622810172465487e-01, -2.824829047268770377e-01, 3.129025419306451505e-01, -9.272063191477301555e-03, -2.969391623864372533e-03, 2.161177151495076096e-02, 7.842997059834573570e-02, -4.338529821620150384e-02, 1.432572363915518565e-01, 5.171924309881911763e-02, 
1403636673863555584, -6.021766036985465753e+00, 6.709637062083452008e+00, -8.570726637502286138e-01, -4.607960757759116399e-01, -6.813488799335595258e-01, -3.407911982219511970e-01, 4.552933555162549939e-01, -3.024378115760710251e-01, 3.201179218404341387e-01, -3.726907769493222836e-03, -2.959432737101186199e-03, 2.160932492990927378e-02, 7.839539232860986973e-02, -4.539081469871285301e-02, 1.395233168035873716e-01, 5.040624732303870120e-02, 
1403636673913555456, -6.039450482925253993e+00, 6.726363743412702156e+00, -8.583327133767613137e-01, -4.597754858450445181e-01, -6.822913520331765902e-01, -3.418841637029737535e-01, 4.540927572267710599e-01, -3.411115232311933143e-01, 3.125180386215471451e-01, 2.375793476572218149e-02, -2.924745979249132165e-03, 2.161224864803106341e-02, 7.838570676422902672e-02, -4.416464017095773908e-02, 1.428962057058471569e-01, 4.750625328088704108e-02, 
1403636673963555584, -6.056180899636228077e+00, 6.742957758337658980e+00, -8.558537699072855665e-01, -4.596652031013132578e-01, -6.825169714618986028e-01, -3.416103554153870347e-01, 4.540714148647536641e-01, -3.656886877627939514e-01, 3.228635352831908945e-01, 3.807154027446407046e-02, -2.962000557714484193e-03, 2.164168878962053483e-02, 7.834427982675293278e-02, -4.231576966110102422e-02, 1.427294488695600994e-01, 4.843653558191646918e-02, 
1403636674013555456, -6.076259915001738676e+00, 6.760600698651770379e+00, -8.544427831944259033e-01, -4.607411098988041798e-01, -6.825973710921157123e-01, -3.402553416508597994e-01, 4.538774736703808932e-01, -3.962984908872488887e-01, 3.246250668221012936e-01, 1.658189146459615806e-02, -2.953713814840133473e-03, 2.162401827368595417e-02, 7.835237030810449088e-02, -4.338603533552904540e-02, 1.433706411304352113e-01, 4.832081335757934526e-02, 
1403636674063555584, -6.095508680924401013e+00, 6.778955320481951041e+00, -8.561903363170501047e-01, -4.610136841618490688e-01, -6.825853970565828321e-01, -3.398210570012661913e-01, 4.539440581824685239e-01, -4.254118057855176271e-01, 3.253345230167332125e-01, -1.452009344138133033e-02, -2.976429297458076887e-03, 2.158560815819052930e-02, 7.835017380732671455e-02, -4.341107500903026994e-02, 1.438330938671837644e-01, 4.892828242623428053e-02, 
1403636674113555456, -6.118434053259385941e+00, 6.794742513300414011e+00, -8.574866322345894298e-01, -4.619287633115797265e-01, -6.821816514738923143e-01, -3.386858637441791942e-01, 4.544688083000271717e-01, -4.588685694195077658e-01, 3.146085602879808985e-01, -2.918205988501161238e-02, -2.941074528825006907e-03, 2.160355493025711490e-02, 7.840083361620973912e-02, -4.372903763445978170e-02, 1.439365979782782079e-01, 5.053934454765075801e-02, 
1403636674163555584, -6.140820249414066012e+00, 6.811677685697752338e+00, -8.615961528152197291e-01, -4.621076695083165542e-01, -6.812650960064081662e-01, -3.385576718991143430e-01, 4.557554975458045221e-01, -4.675472745678027620e-01, 3.026812478717934574e-01, -7.267689658882717230e-02, -2.934663241807399740e-03, 2.158192801057494045e-02, 7.840731977628316585e-02, -4.230629985065888221e-02, 1.431266914791017864e-01, 4.952733088529389510e-02, 
1403636674213555456, -6.163467222747888385e+00, 6.826435693160300744e+00, -8.656395293874900032e-01, -4.624431644397615226e-01, -6.796142959573066022e-01, -3.382200870621607236e-01, 4.581243293048937182e-01, -4.954007678961921401e-01, 2.967627663611159261e-01, -1.044932213406994936e-01, -2.951797207858717145e-03, 2.156523223268314721e-02, 7.842839474909912845e-02, -4.222171145530122238e-02, 1.445007765381051967e-01, 5.133184486457675888e-02, 
1403636674263555584, -6.188874815642478211e+00, 6.841798482332763776e+00, -8.734604590747221398e-01, -4.639144547055630285e-01, -6.768737843403717092e-01, -3.366394308801939905e-01, 4.618432118854223778e-01, -5.117030503937316510e-01, 2.843425144728203291e-01, -1.499768826032591151e-01, -2.939466226686095196e-03, 2.159416907279912076e-02, 7.841501326575368858e-02, -4.279492347816701847e-02, 1.440488037239187891e-01, 4.717268822744392215e-02, 
